t,x_actual,y_actual,x_pred,y_pred,alpha,error
67927.81451107941,990.1112736905628,450.50047135353014,990.1113069506478,450.5004851625765,0.9996334312820714,3.601281732489408e-05
67961.52558527846,989.4796325367444,450.35705222258446,989.479665897026,450.3570673948069,0.9996334312820714,3.664839325924952e-05
67995.23665947751,980.7976245537712,456.6975924602693,980.7976606017972,456.69760849624595,0.9996334312820714,3.945393170005691e-05
68028.94773367656,998.6955594911122,462.0044176701698,998.6955943457136,462.0044340079483,0.9996334312820714,3.84937169404265e-05
68062.6588078756,992.9414219404372,443.6008769913239,992.9414603926048,443.60089538113056,0.9996334312820714,4.2623399453227184e-05
68096.36988207465,993.0586778506944,449.6395563695859,993.0587141154616,449.639572354588,0.9996334312820714,3.963147278066481e-05
68130.0809562737,996.5256338304608,448.5893878842264,996.5256683285086,448.58940359497086,0.9996334312820714,3.7907028220831374e-05
68163.79203047274,1029.206470234314,448.5882352941176,1029.206504562891,448.5882512703621,0.9996334312820714,3.786411997418803e-05
68197.50310467179,1044.9603318042596,445.5958123652141,1044.9603673082215,445.5958281861234,0.9996334312820714,3.886942867909685e-05
68231.21417887084,1046.6368451505637,454.9518882247138,1046.6368777134578,454.95190184233417,0.9996334312820714,3.529563230487305e-05
68264.92525306989,1044.4205461547783,444.5119534814102,1044.4205768688098,444.5119671084615,0.9996334312820714,3.360131330613308e-05
68298.63632726893,1052.5008955220803,441.0229728677194,1052.5009266540633,441.0229863262166,0.9996334312820714,3.391653741030236e-05
68332.34740146798,1057.0505906260653,426.81059197146186,1057.0506212587952,426.81060527819614,0.9996334312820714,3.3398103540410154e-05
68366.05847566703,1054.604030332473,418.9153861111802,1054.604060139838,418.91539834208146,0.9996334312820714,3.221915514213305e-05
68399.76954986608,1049.4268751313668,419.2424849782244,1049.4269032015543,419.2424960662096,0.9996334312820714,3.018076935561732e-05
68433.48062406512,1022.7410359039272,420.3029257949032,1022.7410639145004,420.3029366805693,0.9996334312820714,3.005145477536633e-05
68467.19169826417,1006.7751725382049,426.67652238279175,1006.7752000516214,426.6765333468918,0.9996334312820714,2.9617555237019903e-05
68500.9027724632,1006.0252602756074,433.6806220773338,1006.0252894709596,433.68063423761265,0.9996334312820714,3.162658649776524e-05
68534.61384666225,1002.7247302405376,426.23272117836126,1002.7247617860772,426.2327349642207,0.9996334312820714,3.4426312477750074e-05
68568.3249208613,999.5206820326212,432.1010022919438,999.5207143333866,432.1010157909409,0.9996334312820714,3.500803298942823e-05
68602.03599506035,994.1539476583076,444.1799210932154,994.1539794668544,444.1799343888101,0.9996334312820714,3.447544756275599e-05
68635.74706925939,993.0731641562588,442.5130923360571,993.0731966683516,442.5131068992893,0.9996334312820714,3.562476533746541e-05
68669.45814345844,989.2490372696384,441.72988048805894,989.2490719307384,441.72989590097586,0.9996334312820714,3.793349262139362e-05
68703.16921765749,961.99458926818,448.22042393721335,961.994624544777,448.2204390428618,0.9996334312820714,3.837471711297119e-05
68736.88029185653,936.6680642929974,450.0356356248544,936.6680989393766,450.03565128871867,0.9996334312820714,3.802273309794617e-05
68770.59136605558,937.4641220398328,456.6545686061478,937.464159321996,456.6545862690757,0.9996334312820714,4.125455997891561e-05
68804.30244025463,936.5772262196208,460.9481419619139,936.577267890499,460.9481620498644,0.9996334312820714,4.626000264339669e-05
